kode_kegiatan,kode_eselon,nama_kegiatan,tahun_kegiatan,kode_tim_kerja,detail_anggota_tim,detail_informasi_penting,detail_jadwal,timestamp,nip_pegawai,flag_kabkot,pjk_1100,pjk_1101,pjk_1102,pjk_1103,pjk_1104,pjk_1105,pjk_1106,pjk_1107,pjk_1108,pjk_1109,pjk_1110,pjk_1111,pjk_1112,pjk_1113,pjk_1114,pjk_1115,pjk_1116,pjk_1117,pjk_1118,pjk_1171,pjk_1172,pjk_1173,pjk_1174,pjk_1175,created_at,updated_at
ETKNmJjiNwv,2024s105,Penyusunan BRS Statistik Harga Pedesaan (SHPed),2024,2024s103,"<p>PJK&nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;: Mursalina</p>
<p>Anggota&nbsp; &nbsp; : Dwi Susanti</p>","<table dir=""ltr"" border=""1"" cellspacing=""0"" cellpadding=""0"" data-sheets-root=""1""><colgroup><col width=""509""><col width=""100""><col width=""100""></colgroup>
<tbody>
<tr>
<td style=""text-align: center;"" rowspan=""3"" data-sheets-value=""{"">
<div><strong>Berita Resmi Statistik (BRS)</strong></div>
</td>
<td style=""text-align: center;"" rowspan=""3"" data-sheets-value=""{"">
<div><strong>Penyusun</strong></div>
</td>
<td style=""text-align: center;"" rowspan=""3"" data-sheets-value=""{"">
<div><strong>Pemeriksaan</strong></div>
</td>
</tr>
<tr></tr>
<tr></tr>
<tr>
<td data-sheets-value=""{"">Nilai Tukar Petani dan Perkembangan Harga Produsen Gabah</td>
<td data-sheets-value=""{"">Mursalina</td>
<td data-sheets-value=""{"">Titiek Zurriyati</td>
</tr>
</tbody>
</table>","<table dir=""ltr"" border=""1"" cellspacing=""0"" cellpadding=""0"" data-sheets-root=""1""><colgroup><col width=""509""><col width=""120""></colgroup>
<tbody>
<tr>
<td style=""text-align: center;"" rowspan=""3"" data-sheets-value=""{"">
<div><strong>Berita Resmi Statistik (BRS)</strong></div>
</td>
<td style=""text-align: center;"" rowspan=""3"" data-sheets-value=""{"">
<div><strong>Jadwal Rilis&nbsp;</strong></div>
</td>
</tr>
<tr></tr>
<tr></tr>
<tr>
<td data-sheets-value=""{"">Nilai Tukar Petani dan Perkembangan Harga Produsen Gabah</td>
<td data-sheets-value=""{"" data-sheets-numberformat=""{"">Setiap Awal Bulan</td>
</tr>
</tbody>
</table>",2024-03-13 2:59:11,197902252002122004,0,,,,,,,,,,,,,,,,,,,,,,,,,,
eVm2kRhVDXO,2024s101,Pengelolaan Pemanfaatan Sarana Prasarana dan Lingkungan Kerja untuk Mendukung Kondusifitas dan Produktifitas Kinerja Pegawai secara berkualitas,2024,2024s108,<p>Kahar Muzakkar</p>,<p>Terselenggaranya Pengelolaan Pemanfaatan Sarana Prasarana dan Lingkungan Kerja secara berkualitas</p>,<p>2024</p>,2024-02-23 9:14:42,199607132019012002,0,,,,,,,,,,,,,,,,,,,,,,,,,,
f0QTTaB9Lr5,2024s102,Pemantauan dan Evaluasi Kinerja Pelayanan Publik Pemerintah,2025,2025s107,"<p>Penanggung jawab kegiatan: Hendri Achmad Hudori</p>
<p>Evaluator Aspek 1: Anandika Dian Pramesti</p>
<p>Evaluator Aspek 2: Destiana Fitri</p>
<p>Evaluator Aspek 3: Dhani Fitri Yanthi</p>
<p>Evaluator Aspek 4: M. Nigel Biaggi</p>
<p>Evaluator Aspek 5: Nyimas Eka Yunia Hasnita</p>
<p>Evaluator Aspek 6: Nur Hasanah</p>","<ul>
<li><a href=""https://dls-aceh.gitbook.io/home/arsip-dan-dokumentasi/pelayanan-statistik-terpadu/pekppp"" target=""_blank"" rel=""noopener"">Arsip dan Dokumentasi</a></li>
</ul>
<p>&nbsp;</p>","<ul>
<li><a href=""https://calendar.google.com/calendar/embed?src=202bb5220256bdd496d078eca4ba9d901a8e9f16f1a0514f19e817b56f1d9ef5%40group.calendar.google.com&amp;ctz=Asia%2FJakarta"" target=""_blank"" rel=""noopener"">Google Calendar</a></li>
</ul>",2025-01-31 9:32:39,199711192021042001,1,,,,,,,,,,,,,,,,,,,,,,,,,,
f5eV5hdh7iI,2024s102,Web BuPeSta,2024,2024s105,"<p>Project Leader : Fitral</p>
<p>Developer : Fitral, Ichsan, Adrian (Bireuen)</p>",<p>-</p>,<p>masih tahap pengembangan sistem</p>,2024-03-07 15:59:53,198407082008011003,1,,,,,,,,,,,,,,,,,,,,,,,,,,
f8VYmRLI8AU,2024s104,Updating Direktori Perusahaan Konstruksi (UDP) 2025,2025,2025s104,"<ol>
<li>Cut Malahayati</li>
<li>Fikri</li>
</ol>","<ul>
<li>Secara &nbsp;garis &nbsp;besar, &nbsp;tujuan &nbsp;dari &nbsp;kegiatan &nbsp;Updating &nbsp;Direktori &nbsp;Perusahaan Konstruksi adalah sebagai berikut:<br>1. &nbsp;Memutakhirkan &nbsp;direktori &nbsp;perusahaan &nbsp;konstruksi &nbsp;untuk &nbsp;mengetahui &nbsp;kondisi terakhir &nbsp;perusahaan &nbsp;yang &nbsp;aktif, &nbsp;tutup &nbsp;sementara, &nbsp;tutup, &nbsp;tidak &nbsp;ditemukan, bukan konstruksi, dan pindah.<br>2. &nbsp;Memperoleh informasi terkait nama perusahaan, status perusahaan, kualifkasi perusahaan, badan hukum/badan usaha, dan tahun mulai beroperasi secara komersial, dan sebagainya.<br>3. &nbsp;Menyediakan &nbsp;data &nbsp;sebagai &nbsp;dasar &nbsp;pengambilan &nbsp;sampel &nbsp;survei &nbsp;perusahaan konstruksi pada tahun berikutnya.</li>
<li>&nbsp;Moda pendataan kegiatan Updating Direktori Perusahaan Konstruksi (UDP-2025) menggunakan Computer-Assisted Personal Interviews&nbsp;<br>(CAPI).</li>
<li>Monitoring Dashboard:&nbsp;<a title=""Monitoring Dashboard"" href=""https://fasih-dashboard.bps.go.id/"">https://fasih-dashboard.bps.go.id</a>&nbsp;</li>
<li>Buku Pedoman Updating Direktori Perusahaan Konstruksi 2025: <a title=""Buku Pedoman Updating Direktori Perusahaan Konstruksi 2025"" href=""https://drive.bps.go.id/apps/onlyoffice/s/42TYC3MqsMdFXy9?fileId=71470149"">https://drive.bps.go.id/apps/onlyoffice/s/42TYC3MqsMdFXy9?fileId=71470149</a></li>
<li>Daftar Sampel:&nbsp;<a title=""Daftar Sampel"" href=""https://docs.google.com/spreadsheets/d/1GjhmnFoWqrLPgEbxoQASrSrWwKNY_qhoE7kBveKIWug/edit?gid=1339402030#gid=1339402030"">https://docs.google.com/spreadsheets/d/1GjhmnFoWqrLPgEbxoQASrSrWwKNY_qhoE7kBveKIWug/edit?gid=1339402030#gid=1339402030</a></li>
<li>Dokumen Updating Direktori Perusahaan Konstruksi 2025: <a title=""Dokumen Updating Direktori Perusahaan Konstruksi 2025"" href=""https://drive.bps.go.id/s/42TYC3MqsMdFXy9"">https://drive.bps.go.id/s/42TYC3MqsMdFXy9</a></li>
</ul>",NULL,2025-07-25 17:24:15,198804162008011001,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Fa77wwLDQEp,2024s104,Pencacahan Lengkap Pelabuhan Perikanan dan Tempat Pelelangan Ikan  (PP-TPI) dan Pendaratan Ikan Tradisional (PIT) Triwulanan,2025,2025s104,"<div class=""kartu-awal"">
<div class=""isi-kartu"">
<div class=""daftar"">
<p>Ketua Tim&nbsp; : Hendra Gunawan</p>
<p>Pjk&nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;: Nilam Humaira</p>
</div>
</div>
</div>
<div class=""kartu-tengah"">
<div class=""isi-kartu"">
<div class=""judul"">&nbsp;</div>
</div>
</div>","<p><span class=""fontstyle0"">Tujuan :</span></p>
<ul>
<li><span class=""fontstyle2"">Mendapatkan jumlah direktori dan struktur ongkos Perusahaan&nbsp;Perikanan, TPI/PP/PPI</span></li>
<li><span class=""fontstyle0"">&nbsp;</span><span class=""fontstyle2"">Mendapatkan jumlah direktori dan volume serta nilai produksi&nbsp;Pelabuhan Perikanan</span>&nbsp;</li>
</ul>
<p>Tautan Kegiatan&nbsp; Perikanan : <strong><a href=""https://s.id/Pendataan_Perikanan_2025"">https://s.id/Pendataan_Perikanan_2025</a></strong></p>
<p>&nbsp;</p>
<p>Tautan Entry dan Monitoring Progress&nbsp; : <strong><a href=""https://ipd.bps.go.id/perikanan/login#/"">https://ipd.bps.go.id/perikanan/login#/</a></strong></p>",NULL,2025-07-25 17:58:29,198607292009022005,0,,,,,,,,,,,,,,,,,,,,,,,,,,
FdD95i8F3SA,2024s106,Rapat Koordinasi Data PDRB Triwulan 2,2025,2025s106,"<p style=""line-height: 1;"">Peserta</p>
<table style=""border-collapse: collapse; width: 71.7681%; height: 336px;"" border=""1""><colgroup><col style=""width: 10.3725%;""><col style=""width: 40.5469%;""><col style=""width: 49.0335%;""></colgroup>
<tbody>
<tr style=""height: 22.4px;"">
<td style=""height: 22.4px;"">No</td>
<td style=""height: 22.4px;"">Nama</td>
<td style=""height: 22.4px;"">Unit Kerja</td>
</tr>
<tr style=""height: 22.4px;"">
<td style=""height: 22.4px;"">1</td>
<td style=""height: 22.4px;"">Meita Jumiartanti</td>
<td style=""height: 22.4px;"">BPS Provinsi Aceh</td>
</tr>
<tr style=""height: 22.4px;"">
<td style=""height: 22.4px;"">2</td>
<td style=""height: 22.4px;"">Hendra Dharmawan</td>
<td style=""height: 22.4px;"">BPS Provinsi Aceh</td>
</tr>
<tr style=""height: 22.4px;"">
<td style=""height: 22.4px;"">3</td>
<td style=""height: 22.4px;"">Ridha Mutia</td>
<td style=""height: 22.4px;"">BPS Provinsi Aceh</td>
</tr>
<tr style=""height: 22.4px;"">
<td style=""height: 22.4px;"">4</td>
<td style=""height: 22.4px;"">Retno Aruming Galih</td>
<td style=""height: 22.4px;"">BPS Kota Banda Aceh</td>
</tr>
<tr style=""height: 22.4px;"">
<td style=""height: 22.4px;"">5</td>
<td style=""height: 22.4px;"">Edo Mara Nasution</td>
<td style=""height: 22.4px;"">BPS Provinsi Aceh</td>
</tr>
<tr style=""height: 22.4px;"">
<td style=""height: 22.4px;"">6</td>
<td style=""height: 22.4px;"">Hilda Aprina</td>
<td style=""height: 22.4px;"">BPS Provinsi Aceh</td>
</tr>
<tr style=""height: 22.4px;"">
<td style=""height: 22.4px;"">7</td>
<td style=""height: 22.4px;"">Azwar</td>
<td style=""height: 22.4px;"">BPS Provinsi Aceh</td>
</tr>
<tr style=""height: 22.4px;"">
<td style=""height: 22.4px;"">8</td>
<td style=""height: 22.4px;"">Mazaya Alifa S</td>
<td style=""height: 22.4px;"">BPS Provinsi Aceh</td>
</tr>
<tr style=""height: 22.4px;"">
<td style=""height: 22.4px;"">9</td>
<td style=""height: 22.4px;"">Maulizasari</td>
<td style=""height: 22.4px;"">BPS Provinsi Aceh</td>
</tr>
<tr style=""height: 22.4px;"">
<td style=""height: 22.4px;"">10</td>
<td style=""height: 22.4px;"">Mega Thursina</td>
<td style=""height: 22.4px;"">BPS Provinsi Aceh</td>
</tr>
<tr style=""height: 22.4px;"">
<td style=""height: 22.4px;"">11</td>
<td style=""height: 22.4px;"">Nilam Humaira</td>
<td style=""height: 22.4px;"">BPS Provinsi Aceh</td>
</tr>
<tr style=""height: 22.4px;"">
<td style=""height: 22.4px;"">12</td>
<td style=""height: 22.4px;"">Melly</td>
<td style=""height: 22.4px;"">BPS Provinsi Aceh</td>
</tr>
<tr style=""height: 22.4px;"">
<td style=""height: 22.4px;"">13</td>
<td style=""height: 22.4px;"">Syeifienny Oktarima</td>
<td style=""height: 22.4px;"">BPS Kabupaten Aceh Tengah</td>
</tr>
<tr style=""height: 22.4px;"">
<td style=""height: 22.4px;"">14</td>
<td style=""height: 22.4px;"">Peserta Eksternal</td>
<td style=""height: 22.4px;"">SKPA/ Instansi</td>
</tr>
</tbody>
</table>
<p>&nbsp;</p>","<p><strong id=""docs-internal-guid-7c85a669-7fff-c89b-07e2-8049ccf849b5"">1. Perkembangan Ekonomi Aceh s.d. Triwulan I Tahun 2025</strong></p>
<ul>
<li dir=""ltr"" aria-level=""1"">
<p dir=""ltr"" role=""presentation"">Secara y-o-y, tumbuh sebesar 4,59&nbsp; persen</p>
</li>
<li dir=""ltr"" aria-level=""1"">
<p dir=""ltr"" role=""presentation"">Secara q-t-q, tumbuh sebesar -6.05&nbsp; persen</p>
</li>
</ul>
<p dir=""ltr"" role=""presentation""><strong>2. Fenomena Penting Triwulan-II Tahun 2025 secara Umum</strong></p>
<ul>
<li dir=""ltr"" aria-level=""1"">
<p dir=""ltr"" role=""presentation"">Inflasi yang terkendali dapat berdampak pada penguatan daya beli, dari sisi konsumsi</p>
</li>
<li dir=""ltr"" aria-level=""1"">
<p dir=""ltr"" role=""presentation"">Kesejahteraan petani meningkat tercermin dari NTP yang meningkat (NTP sebagai Proxy)</p>
</li>
<li dir=""ltr"" aria-level=""1"">
<p dir=""ltr"" role=""presentation"">Puncak Panen Raya Tanaman Padi pada terdapat pada Triwulan 2 Tahun 2025, triwulan 1 masa tanam</p>
</li>
<li dir=""ltr"" aria-level=""1"">
<p dir=""ltr"" role=""presentation"">Penyembelihan Hewan Qurban menjadi pendorong&nbsp;</p>
</li>
<li dir=""ltr"" aria-level=""1"">
<p dir=""ltr"" role=""presentation"">Meningkatnya produksi hewan terutama Sapi, Kerbau, Kambing dan Domba</p>
</li>
<li dir=""ltr"" aria-level=""1"">
<p dir=""ltr"" role=""presentation"">Idul Adha dan pelaksanaan ibadah haji meningkatkan aktivitas masyarakat termasuk Lembaga keagamaan</p>
</li>
<li dir=""ltr"" aria-level=""1"">
<p dir=""ltr"" role=""presentation"">Kuota jamaah haji Aceh mencapai 4.378 Jamaah</p>
</li>
<li dir=""ltr"" aria-level=""1"">
<p dir=""ltr"" role=""presentation"">Efisiensi dan Kebijakan Anggaran pemerintahan</p>
</li>
</ul>
<p dir=""ltr"" role=""presentation""><strong>3. Indikator Strategis Triwulan-II Tahun 2025 secara Umum</strong></p>
<ul>
<li dir=""ltr"" aria-level=""1"">
<p dir=""ltr"" role=""presentation"">&nbsp;Inflasi pada bulan Juni mengalami penurunan</p>
</li>
<li dir=""ltr"" aria-level=""1"">
<p dir=""ltr"" role=""presentation"">Data NTP sampe Mei secara yoy cenderung meningkat</p>
</li>
<li dir=""ltr"" aria-level=""1"">
<p dir=""ltr"" role=""presentation"">mayoritas impor non-migas, kemungkinan akan menurun qtq, namun secara yoy cenderung meningkat</p>
</li>
<li dir=""ltr"" aria-level=""1"">
<p dir=""ltr"" role=""presentation"">Penumpang pesawat domestik hingga bulan Mei di Bandara SIM secara yoy turun namun qtq meningkat</p>
</li>
<li dir=""ltr"" aria-level=""1"">
<p dir=""ltr"" role=""presentation"">Penumpang internasional mengalami peningkatan baik yoy maupun qtq</p>
</li>
<li dir=""ltr"" aria-level=""1"">
<p dir=""ltr"" role=""presentation"">Wisatawan mancanegara secara yoy mengalami peningkatan</p>
</li>
<li dir=""ltr"" aria-level=""1"">
<p dir=""ltr"" role=""presentation"">TPK hotel bintang cenderung kecil secara yoy karena efisiensi anggaran</p>
</li>
</ul>
<p>&nbsp;</p>",NULL,2025-07-22 15:26:20,198910212010122006,0,,,,,,,,,,,,,,,,,,,,,,,,,,
FDEBk6Fzfyp,2024s105,Kompilasi Data Jasa Angkutan Domestik Simoppel,2024,2024s103,"<p>PJK&nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;: Hani'ah</p>
<p>Anggota&nbsp; &nbsp; : Akhmad Sugito&nbsp;</p>
<p>&nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; Ferfi Hamdina&nbsp;</p>",<p>Link Dashboard:</p>,"<table style=""width: 473.984px;"" border=""1"">
<tbody>
<tr>
<td>Pelatihan Innas dan Petugas</td>
<td>&nbsp;</td>
</tr>
<tr>
<td>Pencacahan</td>
<td>&nbsp;&nbsp;2024</td>
</tr>
</tbody>
</table>",2024-02-05 11:47:44,198411122006042002,0,,,,,,,,,,,,,,,,,,,,,,,,,,
FpGZP2A6wMI,2024s101,Pelaksanaan UKOM Agustus 2024,2024,2024s105,"<p><strong>Ketua : Fitral</strong></p>
<p>Anggota:&nbsp;</p>
<ul>
<li>Munandar [PJK]</li>
<li>Ichsan</li>
<li>Wira</li>
<li>Kahar</li>
<li>Teman2 Magang&nbsp;</li>
</ul>",<p>Pelaksanaan UKOM di bulan agustus yang semula di jadwal 20-21 Agustus di Provinsi di geser ke tanggal 22-23 di provinsi. Sehingga perlu dilakukan persiapan perangkat dan kesiapan jaringan untuk pelaksanaan ukom tersebut.</p>,"<table style=""border-collapse: collapse; width: 100.02%;"" border=""1""><colgroup><col style=""width: 49.9621%;""><col style=""width: 49.9621%;""></colgroup>
<tbody>
<tr>
<td>Penyiapan perangkat, jaringan, pengetesan</td>
<td>21 Agustus 2024</td>
</tr>
<tr>
<td>Monitoring dan penanganan kendala saat Ukom</td>
<td>22 Agustus 2024</td>
</tr>
</tbody>
</table>",2024-08-20 12:35:40,198012212010031001,0,,,,,,,,,,,,,,,,,,,,,,,,,,
fphHpyB1IXj,2024s102,Pengumpulan Data Series BPS Aceh,2024,2024s107,"<p>Tim kerja Lintas Sektor.<br>M Alimuddin<br>Anandika&nbsp;<br>Mauliza<br>Zelvia<br>Nilam<br>Dwi Susanti<br>dan Asrul Razi (Magang STIS)</p>
<p>dibantu tim lain yang berkaitan.</p>
<p><br>data akan diteruskan di isi secara berkala.</p>
<p>diharapkan data juga akan diupload di website bps aceh dan website bps kabkota sesuai dengan data yang menjadi kewenangannya.</p>
<p>&nbsp;</p>
<p>link data dapat dilihat pada link :</p>
<p><strong><span class=""selectable-text copyable-text"">http://s.bps.go.id/seriesdata1100</span></strong></p>
<p>&nbsp;</p>","<p>data harus di update secara periodik oleh subjeck matter penghasil data.</p>
<p>data akan diupload kedalam website bps aceh untuk data yang level kabkota dan provinsi. masing-masing kabkota dapat mengupload data nya yang berada di level kabkota.</p>
<p>Subject matter dan BPS Kabkota dapat mengecek isian data yang sudah ada, dan melakukan konfirmasi jika ada data dan penjelasan yang tidak sesuai.</p>
<p>&nbsp;</p>","<p>data akan diupdate per minggu oleh subject matter penghasil data, setiap selesai data dirilis baik itu BRS maupun publikasi, selanjutnya tim diseminasis akan melakukan upload data ke website.</p>",2024-08-05 11:23:16,198512052008011002,1,,,,,,,,,,,,,,,,,,,,,,,,,,
G5CX8zpmnKu,2024s102,Pengelolaan Software berlisensi,2025,2025s105,"<p><strong>Ketua Tim</strong>: Fitral Pratomo</p>
<p><strong>Pjk</strong>: Munandar</p>
<p><strong>Anggota</strong>:&nbsp;</p>
<ul>
<li style=""list-style-type: none;"">
<ul>
<li>M. Alimuddin&nbsp;SST, M.T</li>
<li>Wira Junardi</li>
</ul>
</li>
</ul>","<p><strong>Monitoring Office365</strong></p>
<ol>
<li style=""line-height: 2;"">Monitoring Dilakukan per Triwulan
<ul>
<li>triwulan 1 dan 2 : Januari-Mei</li>
<li>Triwulan 3 : Juni-September</li>
<li>Triwulan 4 : Oktober-Desember</li>
</ul>
</li>
<li style=""line-height: 2;"">Setiap penerima mengirimkan screenshot penggunaan Office365:</li>
</ol>
<ul>
<li style=""list-style-type: none;"">
<ul>
<li style=""line-height: 2;"">Bukti Instalasi Office365 diperangkat BMN</li>
<li style=""line-height: 2;"">Halaman Onedrive yang tersinkronisasi dengan perangkat BMN</li>
<li style=""line-height: 2;"">Halaman Sharepoint</li>
</ul>
</li>
</ul>
<p>Upload Screenshot penggunaan ke https://s.bps.go.id/BUktiinstalasioffice365</p>
<p>&nbsp;</p>
<p><strong>Penggunaan antivirus Bitdefender</strong></p>
<ul>
<li>BPS Kabkota (tim Tekno) melakukan instalasi Antivirus Bit Defender ke perangkat sesuai alokasi jumlah lisensi yang diberikan.</li>
<li>Instalasi antivirus saja, relay tidak perlu dilakukan instalasi di kabkota.</li>
</ul>",NULL,2025-02-28 9:13:53,198512052008011002,0,,,,,,,,,,,,,,,,,,,,,,,,,,
g8O4QuQjnPp,2024s101,Pengusulan Satyalencana Karya Satya,2024,2024s101,"<p>Muhammad Hafidz Al Ahmad Bit, S.Tr.Stat.</p>
<p>Wahdini, S.Psi.</p>
<p>&nbsp;</p>","<p>Syarat pengusulan dapat dilihat pada tautan KOTAK:</p>
<p><a href=""https://qna.bpsaceh.com/knowledgebase.php?article=84"">https://qna.bpsaceh.com/knowledgebase.php?article=84</a></p>",<p>Pengusulan dapat dilakukan mulai bulan Januari 2024 dengan durasi pengusulan selama 2 minggu.</p>,2024-03-21 10:44:20,199905312021041001,1,,,,,,,,,,,,,,,,,,,,,,,,,,
